amount,hour,latency,distance_km,velocity,is_new_beneficiary,label
903.18755219247,15,48.47533231432875,176.67522079033714,0,0,0
1338.6931555176402,17,40.02830310587458,35.461070930386256,2,0,0
2044.8012661606417,17,65.62475454317735,91.8305794332853,1,0,0
1447.1531610558545,21,24.423578770681964,37.381637636743896,2,0,0
8101.570164691634,8,46.690190193736036,119.38029753138647,1,0,0
802.1702377768493,13,56.11010871503587,112.5091205035602,4,0,0
8750.722634746535,16,32.7525936642871,40.71500334003025,1,0,0
692.6161534445648,13,48.32463139459326,80.68592680048086,0,1,0
1839.600597529886,21,58.392346748354385,58.64959223530255,4,1,0
1919.234671706662,12,30.585314087291493,61.85176667808334,1,0,0
11109.611288741087,20,36.49986615095083,229.0738186577653,5,0,0
2374.0531253401814,16,27.94133206678059,123.48009304602266,5,0,0
9215.545196272105,9,62.49865808360101,2.904712493686665,3,0,0
11446.299255407757,19,47.78095632564769,20.716615628976513,2,0,0
521.8121957290338,21,37.360010242727235,40.88304507244306,2,0,0
3173.958350563409,12,63.76723369528354,9.680651149690702,3,0,0
5273.473436960299,19,26.057246397773504,229.56830351959357,2,0,0
402.5142318098626,18,70.05032982480337,27.622335417339595,2,0,0
9611.046245044177,18,53.451802824018586,5.117702430728324,0,0,0
6607.291782230045,14,34.799015531175186,70.35206388539349,2,1,0
666.8151615573048,14,35.93129868518781,14.081988555707639,2,0,0
500000.0,3,175.8874923913286,3133.5956383564794,5,1,1
1110.7705815647062,9,59.05021416666034,10.058829471459031,1,0,0
3721.605141969235,8,16.85373228890223,102.26389599055622,3,0,0
6719.593737220641,20,58.9147423306443,89.12074008730028,1,0,0
5342.150365294697,20,44.987652167041475,92.00491652620828,1,0,0
2409.5855276621924,8,52.045267216362355,22.764148066280786,4,0,0
2672.134603236414,9,50.62932012041791,93.04800439138319,0,0,0
2846.247919247733,14,51.05017451517811,21.03987029482065,1,0,0
1203.0691935488217,21,39.289538615750644,166.8862636760844,0,0,0
239.12973150036788,8,22.572905122741748,17.42163964226712,3,0,0
5234.99601982956,20,41.92023532796868,10.730121645385557,0,1,0
8908.300647382997,8,62.0381141552246,84.60045652174765,2,0,0
999.8701072834352,10,31.834180795174134,12.897318840165557,0,0,0
6861.486758426612,13,88.5397539374058,76.14048991076098,0,0,0
4544.524418218194,18,20.013040458691652,61.040836898381876,2,1,0
3777.7137678613863,11,48.12340293230345,69.88892546749815,2,0,0
3408.2201061859982,21,21.297666196628406,283.01835385857896,1,0,0
14794.849587309533,21,37.346727503874575,104.43674201664496,4,1,0
124.78603706133606,9,11.090995546086305,206.99155554145975,1,1,0
4209.044041118784,19,50.914712156561954,249.90485471009234,0,0,0
4980.596301193487,8,74.85221660727414,199.78446405788873,2,0,0
51191.17961840041,19,46.26324883419664,5.746198228533047,0,1,0
2277.088307315064,10,56.76432188591561,5.825224064480454,1,0,0
33704.43471081555,15,52.954592733744036,37.75528998289361,1,0,0
1036.2921089567774,14,54.52967675373103,332.3746205307043,1,0,0
10460.770518768093,18,41.74341379467343,45.39121065685073,4,1,0
2422.0868235442267,15,46.7099038408754,76.99196295775211,1,0,0
62026.68425498898,18,19.966998747088766,217.02505627066554,3,0,0
889.9658466168647,8,37.114427920470256,160.51942838686773,1,0,0
22011.097821588653,19,49.772459152095344,15.53815337394495,3,1,0
254.80007735101557,17,36.19958878181013,24.657759715303666,4,0,0
1638.064305534665,11,60.57447617654401,190.67294672085893,2,0,0
2775.1325210683895,20,36.64777863514401,18.585229168284453,1,1,0
1900.7480948688737,17,47.96561161063193,12.649006102765362,2,0,0
4310.647467531181,13,36.87265408093016,0.6550420024564246,3,0,0
943.9331579541288,17,56.820299775758414,72.42216937972097,4,1,0
15271.127445905977,14,25.1682308783439,4.172133775016625,2,1,0
2609.645599994953,21,30.968174034093106,52.291269581694806,4,0,0
6461.5045384086325,10,61.62743875765675,143.33075223945832,3,0,0
3083.1529082863676,15,56.80431846142047,73.08823697544108,2,0,0
14218.558318383853,10,51.53091372719867,51.41167720270335,0,0,0
7843.214271551514,14,42.90181979091432,337.1891127705674,2,1,0
2373.445241539748,17,48.685894265378835,95.52422091632059,6,1,0
5573.271547615928,9,43.00373358118969,121.471769150762,0,0,0
6152.616506906088,14,42.2282875103581,1.6007647575466861,1,0,0
4544.153266761483,12,42.530997634893616,32.37462563577599,1,0,0
3883.0913115703956,11,25.50482171504451,51.84784289624061,7,0,0
500000.0,2,206.54047826621508,3405.683788825647,9,1,1
1815.6719005120092,11,30.725207645741826,42.39434437722753,2,0,0
2556.5928792515224,20,44.613172387698555,58.61410474079463,3,0,0
708.6214953658495,12,47.64395722755746,60.847504186261155,0,0,0
1204.6955245399186,9,57.9342857520239,32.55947497120729,3,1,0
3833.6736461267665,8,45.38822643291069,105.82769197209659,0,0,0
6140.849180120889,9,41.3058838287369,145.66950777377212,1,0,0
1270.6525781434104,11,36.776773969568104,454.45892943196606,1,0,0
7504.286351883458,18,38.43230731330979,43.349156774308724,1,0,0
4443.737319139311,15,41.880569881601936,35.87335675897686,2,0,0
5489.490317006608,13,43.09606199892792,37.43290655676272,2,1,0
452.55246864455097,19,43.364509869007136,52.749760570135685,3,0,0
13228.34426887791,12,28.28034795970283,107.2669192407424,0,1,0
4015.0917002904894,15,81.6794844768181,68.57855772618628,1,1,0
2791.065443713963,11,33.07421865285794,9.992108894046051,4,0,0
5704.2278359102065,17,24.23346594140495,133.8425364633413,2,0,0
4398.487074436657,17,34.73913539127913,239.15366232747616,1,0,0
2434.2607843776645,10,57.95961417617791,136.67104719504206,5,0,0
4726.930141217726,18,53.337846773277846,19.776725188165674,1,0,0
2918.5249345529405,12,42.586249100177696,37.331813368645726,2,0,0
68104.04688534178,17,34.58239724293987,117.44612290968406,0,1,0
1796.5135481156826,11,34.49969560596635,82.48768087424861,3,0,0
2603.1564637728507,20,39.746349976382035,111.61574333800812,3,0,0
1991.215801545658,13,48.185430807121165,0.5600304700147074,2,0,0
1308.358116904899,15,42.610565961571886,88.17141171952176,2,0,0
1722.9015204082602,19,47.00594585585309,12.343654746167541,4,0,0
3416.3687100119473,21,37.48133251073007,26.811071072685042,0,0,0
49656.355194822354,9,38.2863423166567,116.11307361976799,1,0,0
669.7236550028636,11,27.932517738105453,124.05900370922384,2,0,0
1582.1710017166156,17,67.11469408937589,116.82033913098854,3,0,0
4904.5229185809885,21,27.761242212145763,79.39778823762303,2,0,0
3231.2760086236467,9,24.44793385860161,144.75161979185947,3,0,0
1636.3848529871925,17,65.35199528237219,129.46638272479933,2,0,0
4477.176214298683,16,42.03240098659482,16.521123823065448,2,0,0
4713.487976335466,18,42.98306016719483,113.69359054985696,0,0,0
2913.943721798534,8,55.471854081095344,37.303543581800525,2,0,0
3336.934712611964,16,47.55754917248769,47.42263692429412,1,0,0
473.7725960846781,12,54.09989186569691,63.64394927642846,2,0,0
672.7387082204687,15,35.07818835073844,32.27724493639017,4,1,0
2991.804964531792,13,35.836683118936996,89.67353694520618,0,0,0
2689.9961860385442,15,47.13544937386394,68.36474258854889,2,1,0
277.79295655948954,8,45.7567116416169,3.191642521615756,0,0,0
2058.752843146225,11,47.74858643698499,18.09189891566592,3,0,0
4396.712880495792,17,58.80001476772564,19.832243458438356,1,0,0
500000.0,4,183.3451080908031,3261.3574096256007,9,1,1
17416.540740765216,13,23.48891004997146,87.71733085269216,0,0,0
3190.5687027955178,20,45.45062046781928,31.994375875457365,1,0,0
800.0387417501736,18,34.07734729805085,116.87814586741939,2,0,0
925.4128276749641,12,42.360389180750694,32.100378648608306,2,0,0
2000.5649384377584,17,54.506480510648494,31.011265529689037,2,0,0
1554.463501470711,10,52.80352343738191,19.132912884071725,2,1,0
22000.50510365561,11,27.499300909034368,35.94469249576679,2,0,0
1713.2205666390307,17,42.07824946328088,32.132824809208515,5,1,0
14067.591482259084,15,46.47727645529193,95.74103622820196,2,0,0
1815.1315756561637,12,31.629604788719053,123.7771055089813,1,0,0
3554.6867103094323,14,42.98922845704484,8.588049479456227,4,0,0
1410.4851039763519,10,62.99306757971864,123.69715603015908,1,0,0
3161.7472645371045,10,52.79264832162454,44.09362970250059,0,0,0
2463.4484800860882,17,60.21762045491663,36.11109923329587,1,1,0
175.469107240797,9,53.761352706527035,11.039994756897002,4,0,0
1817.3380751155717,9,43.37484611410563,17.81507803652,1,0,0
933.1385897054546,20,52.58031946487618,42.13745475683226,1,0,0
4637.134375428433,15,57.653256137533404,31.24697508169111,1,1,0
3560.84003299896,16,44.595654489638946,88.77878307546445,1,0,0
802.9829903168416,19,30.012422357310086,41.32898272651747,0,1,0
1711.504179338666,8,28.993901758937668,45.76949179603734,0,1,0
12110.87831562594,13,41.693859251759925,42.93456425800942,4,0,0
1285.1746297056663,17,34.221794472751604,12.94054185022108,3,0,0
1056.9596019137764,14,49.16059427336823,31.74875540962187,0,0,0
4148.56573308723,18,52.606250442456464,35.3845968990463,2,0,0
500000.0,3,276.2996458355187,4990.627850112897,7,1,1
1923.0847067627453,13,68.71419647931256,17.113701283198356,1,0,0
1143.374500525335,8,55.66828909024298,53.9703600729778,1,0,0
360.265798426509,13,48.98748254783099,55.30545897522696,1,0,0
4027.301120427008,16,46.76996364216097,10.532968492566921,1,1,0
5976.378004819633,19,55.43954914921993,25.47350201674937,6,0,0
3374.3663158226536,15,37.94852589984418,3.2663273614522996,0,0,0
3233.3766374550028,18,41.193208863762486,64.72817811183344,4,0,0
10919.554299142028,10,46.36641014870594,150.40023496390427,3,0,0
812.962500092259,12,54.84112448228243,206.06563471328099,0,0,0
571.1909401698242,12,24.204313916763244,18.111965831755413,3,1,0
2358.0432784385766,12,36.96010902948696,17.430493411148294,1,0,0
5392.908435976317,11,57.159101641437026,251.93860901832318,1,0,0
60839.324841307614,12,50.63740656760954,35.55740309036937,6,1,0
2619.0065396535365,9,28.50916158406015,10.62385601458214,1,0,0
3299.393240853189,17,49.85914171077405,364.1645881482699,1,1,0
23813.283865640133,20,72.80682389008645,120.24852289303621,4,0,0
5964.102554353296,16,46.926886736097224,82.77746977922288,4,1,0
617.2622417093895,19,54.23158876936829,30.897486616619783,2,0,0
8589.80266277691,9,54.075527112176545,85.6583469502716,0,0,0
922.2107294575956,16,43.766248700200144,69.94301566750957,0,0,0
2498.1830988819356,12,32.15081034674983,65.52383520513419,1,0,0
1112.1065476897015,18,17.915500625661828,90.39415205530702,0,0,0
1943.4903730661906,17,39.045980894682174,40.59932113459969,2,0,0
3608.8274374010502,8,43.620765634904515,109.48052445750592,3,0,0
1783.3426766373448,15,60.16364348014117,193.81453924646505,0,1,0
1304.9224173698335,18,75.39293965790951,278.2491208079939,1,0,0
680.912158596389,15,57.64603951588789,126.63991308450579,4,0,0
2725.6929860880527,21,12.734209759171698,102.88540884459073,1,0,0
9932.8052562621,8,78.4070859080353,29.0998969275917,2,0,0
828.5176954684678,17,53.282678325860445,66.15232269252861,3,1,0
541.7690993749255,19,41.19148555888687,49.62854248099245,0,0,0
9533.150318274447,21,37.431110914858586,123.81196747396314,2,0,0
3158.022558640005,12,52.33042718621218,314.3917020626476,1,0,0
3892.1261836896897,14,39.355433647289566,26.249293404020552,3,0,0
14186.602083859312,9,26.879544178222726,9.349022890492707,2,0,0
9790.625611622329,19,39.00091909343599,23.16935864025224,3,1,0
1195.9324081962582,21,46.371598548153386,40.40907759470494,0,0,0
11570.440907077547,12,65.09094183658735,200.7866245328383,2,1,0
3639.510742546398,9,45.73196067570944,93.92074964778521,1,0,0
6376.345034063831,12,56.45135719476305,312.0031834062423,2,1,0
25506.872927901895,12,56.136031017662944,23.89562480549629,0,0,0
1387.8720999926525,21,42.41688385267067,164.8194796014223,0,0,0
9151.865502825669,18,26.673433672903894,17.64103034174092,0,0,0
4047.536400350884,11,48.94124325226315,89.1902644502136,0,0,0
1967.6658769377523,13,31.833820608297053,6.794283667210093,5,0,0
1245.2771050685667,20,28.294627273675925,87.55274734904651,0,0,0
1825.6511433804615,8,72.6990460812158,31.386293703269075,1,0,0
2983.7180825468004,18,61.70543517577538,62.115248145456086,2,0,0
1794.8212884673533,20,39.435289358019894,1.053780669839338,2,0,0
1538.9907406699385,8,42.068105139203574,105.74380224293321,2,0,0
545.2602195027008,9,65.41094769963495,14.318098087361847,2,1,0
2202.7436752094336,16,30.470872568194242,56.15415474760716,1,0,0
2017.3918525115357,11,49.91353765276899,3.3257636733741864,2,0,0
391.51119905261584,18,53.176286346168155,186.8931421526274,3,1,0
6737.4898871228415,13,41.54490691349245,229.51650101269246,3,0,0
1641.6620477701435,14,47.352482498042846,251.22715338872172,4,0,0
1020.655704413095,19,67.59019081763532,110.57007351590838,2,0,0
6518.512746720718,12,64.47555006670132,21.894032761014756,2,0,0
3709.8215497106344,19,31.77434711774802,12.530241244444069,4,0,0
21315.872938110722,14,25.164521159173763,18.900756220223016,0,0,0
1169.7572737683856,13,40.96246004256163,20.352339462085812,2,0,0
1707.956330341074,13,25.51920547515938,13.58897053878157,4,0,0
372.208993926837,15,51.67992243263366,15.848997916091761,1,0,0
3870.836703158115,9,54.30020361982431,26.582157335656365,4,0,0
4726.661425184522,15,28.454030231571316,85.98818975574628,2,0,0
1087.2608538326224,9,30.61794218443858,9.384105219377357,0,0,0
320.9704900715986,16,46.61666484236473,239.8522943506384,1,0,0
3822.756655846956,14,29.955857953648778,96.02637661569689,2,0,0
868.7470235044954,18,56.74561360929665,7.670500262048934,4,0,0
6323.3748161994745,10,56.666921275821146,14.377662499626162,2,0,0
7808.768512864693,8,58.892562072299725,13.33451381505419,4,0,0
1964.0515516819898,16,33.01393414749168,19.976482709015755,3,0,0
2862.306042665079,21,18.919324192042104,284.8816652291405,0,1,0
1032.376200805136,17,37.90183217324406,500.0,0,0,0
942.8165951291151,15,58.924419180506156,25.694560435173667,0,0,0
8760.404331372323,13,41.46833313189737,396.7643793393312,0,0,0
482.75090247891416,8,43.039495099011894,137.91116602593422,1,0,0
5076.584355616223,8,31.598429064809256,66.90582234567478,0,0,0
3019.299772300199,13,55.05839986789004,113.76643860766896,0,0,0
18022.979165500365,19,33.348956876292775,57.14198730232247,2,0,0
2375.3134720352095,16,66.93107822503151,28.848704240388436,1,0,0
2097.024775587154,8,36.784247116505,19.756978727592262,2,0,0
3377.0044298597663,8,47.161393249417685,13.695572453700105,2,0,0
9277.219691245964,14,74.61489581329056,80.31437112385672,1,0,0
38997.35716356765,15,41.688350945983046,118.81007984293421,0,0,0
287.5506101626693,21,41.38048467448033,28.069073670867894,3,0,0
1145.1489915736822,17,46.08599399136683,58.10845447149305,1,0,0
43154.219020160366,13,33.34782706493648,68.06031474099997,1,0,0
1702.841769965199,8,63.92191205983207,42.17233581035841,4,0,0
270.43464672026374,12,51.207887995166786,188.56470901679762,0,0,0
7659.979043356682,16,54.06456419552378,9.215849699278314,2,0,0
6193.017649156335,10,52.684875813077504,14.825621018679062,2,1,0
6118.90071088556,16,68.93962860223888,37.70675429336415,3,0,0
2270.286051807283,19,58.0226890957983,227.53799370481275,1,0,0
3739.1469493382497,17,38.03906204807016,7.25914023269031,0,0,0
1995.7242934614094,12,27.335359951882303,104.49075881619108,3,0,0
122.30783718378413,19,36.8863183348529,72.33174330788053,0,0,0
2705.7640163884626,16,40.09325765564075,62.6141298721193,1,0,0
2500.7432032461893,10,33.66808919698421,224.64174306529776,3,0,0
2138.3108830522565,13,40.09488506022141,43.7742895513764,3,1,0
2074.5052059937157,11,89.14128969008155,84.52892917900847,1,0,0
980.2973265067307,14,48.02449406010219,12.911610097084665,3,0,0
643.4636762991464,18,32.73885582590425,78.38650670940252,2,0,0
6074.179345254083,8,26.51762962877935,6.203120972222768,3,0,0
1069.9687372116957,18,48.019889514324205,0.7215146270615611,2,0,0
21526.49494973566,17,52.69229345487338,23.77355112622997,3,0,0
1199.2080725609492,12,48.557625000294834,1.3667693117985824,3,0,0
13820.168748269427,20,17.86453450975979,0.5558705000989634,1,0,0
15405.172154241029,18,66.30594646647786,4.1126800011249065,0,0,0
296.34203646980677,21,44.095009163699004,34.91263204497082,4,0,0
6394.007652357291,8,13.454257246950391,34.200006319429036,2,1,0
2539.1902416736516,13,44.0997564153954,108.40828327925449,0,0,0
1668.1376298187806,9,38.45896022930454,21.961786186310608,4,0,0
2147.9593641177526,15,53.073439677456236,5.143953141673318,1,0,0
13222.989471653542,16,50.49918366441032,143.34809142054394,5,0,0
1063.856554827023,19,36.30963759982201,38.59336339562499,3,0,0
334.0697473624255,18,50.5025230324822,49.78625909933867,1,1,0
1858.3490640912303,9,57.01892319053724,18.910580555850366,1,1,0
4639.136997287692,13,55.28522769302074,75.5436449115868,1,0,0
832.2577441444373,13,44.48456442462031,21.91430952359476,5,0,0
2085.234739025076,21,53.53886782836301,129.46717974686337,2,0,0
9107.63875198115,19,31.5406022786367,209.06758653872186,1,0,0
6212.734308136704,19,50.976162362251685,40.44994075358376,1,0,0
5866.521854922959,17,17.58503806626169,36.46697833096182,6,0,0
2776.6073036525618,16,33.693338121635826,52.8351818274634,3,0,0
12959.96817028998,15,48.826846321851754,25.05181581962162,2,1,0
2726.436663739091,17,50.85946830676907,38.628428494851136,1,0,0
971.42241068692,10,71.78776336782407,43.58199736285815,3,1,0
2588.1032750713653,17,40.412708050105536,6.898455777521336,2,0,0
9161.939361031828,17,60.14113236050251,99.14008361984797,1,1,0
500000.0,23,100.0,2658.7645645308103,12,1,1
370.5953295217558,8,45.35486268285485,40.846404155580835,2,0,0
6016.6630690455995,9,50.796692752770696,134.75237694332625,0,0,0
1992.5708365147561,11,52.933115782839806,53.63569678301018,1,0,0
2119.9950385879874,13,40.494891775360976,35.86159047486748,1,0,0
744.7010739753787,14,45.43107662110203,164.061741921893,2,0,0
943.7690385882934,11,51.25319268005474,38.682086225206945,2,0,0
1458.9695991092665,8,43.32893796896592,47.4019554196572,3,0,0
4464.25857880313,8,43.74555472741616,147.99502335780252,0,0,0
491.9549438116064,11,56.116224982353614,25.009824314051272,1,0,0
500000.0,2,159.0007530668554,3787.1634187902832,10,1,1
14326.570602424268,13,68.4280518098409,55.942684031247566,4,1,0
7939.691679016749,19,51.46161264296394,279.00292595972127,0,0,0
4973.395352837488,20,22.323801928677536,36.74112930666226,1,0,0
1106.7558243809735,9,41.938176227795886,6.1001262543334835,2,1,0
8415.745915987605,13,50.05312035559161,60.0283904857076,0,0,0
5039.960242078227,12,42.94411776879446,109.25244135652005,2,0,0
276.2762511297927,15,42.65102151124705,66.98276198542719,2,0,0
